213.0000;205.0000;0.0000;15.0000;0.0000
213.0000;205.0000;0.0000;47.0000;9.0000
213.0000;205.0000;0.0000;68.0000;18.0000
213.0000;205.0000;0.0000;84.0000;27.0000
214.0000;205.0000;0.0000;88.0000;36.0000
214.0000;205.0000;0.0000;97.0000;45.0000
214.0000;205.0000;0.0000;123.0000;54.0000
214.0000;204.0000;0.0000;148.0000;63.0000
214.0000;204.0000;0.0000;175.0000;72.0000
214.0000;204.0000;0.0000;207.0000;81.0000
214.0000;204.0000;0.0000;236.0000;90.0000
214.0000;204.0000;0.0000;272.0000;99.0000
214.0000;204.0000;0.0000;304.0000;108.0000
214.0000;204.0000;0.0000;327.0000;117.0000
214.0000;204.0000;0.0000;355.0000;126.0000
214.0000;204.0000;0.0000;381.0000;135.0000
214.0000;204.0000;0.0000;405.0000;144.0000
214.0000;204.0000;0.0000;429.0000;153.0000
214.0000;204.0000;0.0000;446.0000;162.0000
214.0000;204.0000;0.0000;465.0000;171.0000
214.0000;204.0000;0.0000;482.0000;180.0000
214.0000;204.0000;0.0000;488.0000;189.0000
214.0000;204.0000;0.0000;505.0000;198.0000
214.0000;204.0000;0.0000;517.0000;207.0000
214.0000;204.0000;0.0000;525.0000;216.0000
214.0000;204.0000;0.0000;542.0000;225.0000
214.0000;204.0000;0.0000;553.0000;234.0000
214.0000;203.0000;0.0000;561.0000;243.0000
214.0000;203.0000;0.0000;580.0000;252.0000
215.0000;203.0000;0.0000;590.0000;261.0000
215.0000;203.0000;0.0000;602.0000;270.0000
215.0000;203.0000;0.0000;610.0000;279.0000
215.0000;203.0000;0.0000;611.0000;288.0000
215.0000;203.0000;0.0000;620.0000;297.0000
215.0000;203.0000;0.0000;623.0000;306.0000
215.0000;203.0000;0.0000;620.0000;315.0000
215.0000;203.0000;0.0000;625.0000;324.0000
214.0000;203.0000;0.0000;625.0000;333.0000
214.0000;203.0000;0.0000;620.0000;342.0000
214.0000;204.0000;0.0000;623.0000;351.0000
213.0000;204.0000;0.0000;624.0000;360.0000
213.0000;204.0000;0.0000;623.0000;369.0000
213.0000;205.0000;0.0000;629.0000;378.0000
212.0000;205.0000;0.0000;627.0000;387.0000
212.0000;205.0000;0.0000;629.0000;396.0000
212.0000;206.0000;0.0000;635.0000;405.0000
212.0000;206.0000;0.0000;632.0000;414.0000
212.0000;206.0000;0.0000;638.0000;423.0000
211.0000;206.0000;0.0000;641.0000;432.0000
211.0000;207.0000;0.0000;638.0000;441.0000
211.0000;207.0000;0.0000;640.0000;450.0000
211.0000;208.0000;12.0000;645.0000;459.0000
211.0000;208.0000;12.0000;655.0000;468.0000
211.0000;208.0000;0.0000;651.0000;477.0000
211.0000;209.0000;12.0000;648.0000;486.0000
211.0000;209.0000;0.0000;650.0000;495.0000
211.0000;209.0000;0.0000;654.0000;504.0000
211.0000;210.0000;12.0000;647.0000;513.0000
211.0000;210.0000;0.0000;652.0000;522.0000
211.0000;210.0000;0.0000;655.0000;531.0000
211.0000;210.0000;0.0000;653.0000;540.0000
211.0000;211.0000;0.0000;661.0000;549.0000
211.0000;211.0000;0.0000;664.0000;558.0000
211.0000;211.0000;0.0000;665.0000;567.0000
211.0000;212.0000;0.0000;672.0000;576.0000
211.0000;212.0000;0.0000;671.0000;585.0000
211.0000;212.0000;0.0000;672.0000;594.0000
211.0000;212.0000;0.0000;680.0000;603.0000
211.0000;213.0000;0.0000;672.0000;612.0000
211.0000;213.0000;0.0000;680.0000;621.0000
211.0000;213.0000;0.0000;684.0000;630.0000
211.0000;214.0000;0.0000;682.0000;639.0000
211.0000;214.0000;0.0000;690.0000;648.0000
212.0000;214.0000;0.0000;693.0000;657.0000
212.0000;215.0000;0.0000;695.0000;666.0000
212.0000;215.0000;0.0000;702.0000;675.0000
212.0000;215.0000;0.0000;702.0000;684.0000
212.0000;215.0000;0.0000;705.0000;693.0000
213.0000;216.0000;0.0000;711.0000;702.0000
213.0000;216.0000;0.0000;705.0000;711.0000
213.0000;217.0000;0.0000;711.0000;720.0000
214.0000;217.0000;0.0000;715.0000;729.0000
214.0000;217.0000;0.0000;711.0000;738.0000
215.0000;218.0000;0.0000;716.0000;747.0000
215.0000;218.0000;0.0000;717.0000;756.0000
216.0000;218.0000;0.0000;716.0000;765.0000
216.0000;219.0000;0.0000;723.0000;774.0000
217.0000;219.0000;0.0000;723.0000;783.0000
217.0000;219.0000;0.0000;726.0000;792.0000
218.0000;220.0000;0.0000;732.0000;801.0000
219.0000;220.0000;0.0000;731.0000;810.0000
219.0000;220.0000;0.0000;739.0000;819.0000
220.0000;220.0000;0.0000;745.0000;828.0000
221.0000;221.0000;0.0000;742.0000;837.0000
222.0000;221.0000;0.0000;747.0000;846.0000
223.0000;221.0000;0.0000;749.0000;855.0000
224.0000;221.0000;0.0000;748.0000;864.0000
225.0000;221.0000;0.0000;752.0000;873.0000
225.0000;221.0000;0.0000;750.0000;882.0000
226.0000;222.0000;0.0000;753.0000;891.0000
227.0000;222.0000;0.0000;757.0000;900.0000
228.0000;222.0000;0.0000;753.0000;909.0000
229.0000;222.0000;0.0000;759.0000;918.0000
230.0000;222.0000;0.0000;761.0000;927.0000
231.0000;222.0000;0.0000;756.0000;936.0000
231.0000;222.0000;0.0000;759.0000;945.0000
232.0000;222.0000;0.0000;759.0000;954.0000
233.0000;222.0000;0.0000;757.0000;963.0000
233.0000;222.0000;0.0000;761.0000;972.0000
234.0000;222.0000;0.0000;759.0000;981.0000
235.0000;223.0000;0.0000;760.0000;990.0000
235.0000;223.0000;0.0000;763.0000;999.0000
236.0000;223.0000;0.0000;760.0000;1008.0000
237.0000;223.0000;0.0000;765.0000;1017.0000
237.0000;223.0000;0.0000;770.0000;1026.0000
238.0000;223.0000;0.0000;762.0000;1035.0000
238.0000;223.0000;0.0000;769.0000;1044.0000
239.0000;223.0000;0.0000;772.0000;1053.0000
239.0000;223.0000;0.0000;769.0000;1062.0000
240.0000;223.0000;0.0000;776.0000;1071.0000
241.0000;223.0000;0.0000;776.0000;1080.0000
241.0000;223.0000;0.0000;775.0000;1090.0000
242.0000;223.0000;0.0000;781.0000;1099.0000
242.0000;223.0000;0.0000;779.0000;1108.0000
243.0000;222.0000;0.0000;783.0000;1117.0000
244.0000;222.0000;0.0000;789.0000;1126.0000
245.0000;222.0000;0.0000;782.0000;1135.0000
245.0000;222.0000;0.0000;788.0000;1144.0000
246.0000;221.0000;0.0000;792.0000;1153.0000
247.0000;221.0000;0.0000;786.0000;1162.0000
247.0000;221.0000;0.0000;792.0000;1171.0000
248.0000;221.0000;0.0000;785.0000;1180.0000
249.0000;220.0000;0.0000;792.0000;1189.0000
249.0000;220.0000;0.0000;800.0000;1198.0000
249.0000;220.0000;0.0000;799.0000;1207.0000
250.0000;220.0000;0.0000;801.0000;1216.0000
250.0000;220.0000;0.0000;809.0000;1225.0000
251.0000;219.0000;0.0000;802.0000;1234.0000
252.0000;219.0000;0.0000;807.0000;1243.0000
252.0000;218.0000;0.0000;812.0000;1252.0000
253.0000;218.0000;0.0000;808.0000;1261.0000
254.0000;218.0000;0.0000;812.0000;1270.0000
254.0000;217.0000;0.0000;812.0000;1279.0000
255.0000;217.0000;0.0000;813.0000;1288.0000
255.0000;216.0000;0.0000;818.0000;1297.0000
256.0000;216.0000;0.0000;821.0000;1306.0000
256.0000;215.0000;0.0000;825.0000;1315.0000
257.0000;215.0000;0.0000;833.0000;1324.0000
257.0000;215.0000;0.0000;827.0000;1333.0000
257.0000;214.0000;0.0000;835.0000;1342.0000
258.0000;214.0000;0.0000;841.0000;1351.0000
258.0000;213.0000;0.0000;834.0000;1360.0000
259.0000;213.0000;12.0000;839.0000;1369.0000
259.0000;212.0000;0.0000;839.0000;1378.0000
260.0000;212.0000;0.0000;837.0000;1387.0000
261.0000;211.0000;12.0000;843.0000;1396.0000
261.0000;211.0000;0.0000;842.0000;1405.0000
262.0000;210.0000;0.0000;842.0000;1414.0000
262.0000;209.0000;12.0000;849.0000;1423.0000
263.0000;209.0000;0.0000;845.0000;1432.0000
263.0000;208.0000;0.0000;854.0000;1441.0000
263.0000;207.0000;0.0000;840.0000;1450.0000
264.0000;206.0000;0.0000;872.0000;1459.0000
264.0000;206.0000;0.0000;880.0000;1468.0000
265.0000;205.0000;0.0000;882.0000;1477.0000
265.0000;204.0000;0.0000;884.0000;1486.0000
265.0000;203.0000;0.0000;887.0000;1495.0000
266.0000;202.0000;0.0000;891.0000;1504.0000
266.0000;202.0000;0.0000;892.0000;1513.0000
266.0000;201.0000;0.0000;897.0000;1522.0000
267.0000;200.0000;0.0000;896.0000;1531.0000
267.0000;199.0000;0.0000;903.0000;1540.0000
267.0000;198.0000;0.0000;908.0000;1549.0000
267.0000;197.0000;0.0000;901.0000;1558.0000
267.0000;197.0000;0.0000;909.0000;1567.0000
267.0000;196.0000;0.0000;913.0000;1576.0000
267.0000;195.0000;0.0000;906.0000;1585.0000
268.0000;194.0000;0.0000;914.0000;1594.0000
268.0000;193.0000;0.0000;913.0000;1603.0000
268.0000;193.0000;0.0000;912.0000;1612.0000
268.0000;192.0000;0.0000;917.0000;1621.0000
268.0000;191.0000;0.0000;913.0000;1630.0000
268.0000;190.0000;0.0000;916.0000;1639.0000
268.0000;189.0000;0.0000;922.0000;1648.0000
268.0000;188.0000;0.0000;914.0000;1657.0000
267.0000;187.0000;0.0000;920.0000;1666.0000
267.0000;187.0000;0.0000;922.0000;1675.0000
267.0000;186.0000;0.0000;920.0000;1684.0000
267.0000;185.0000;0.0000;924.0000;1693.0000
267.0000;184.0000;0.0000;921.0000;1702.0000
267.0000;183.0000;0.0000;919.0000;1711.0000
267.0000;182.0000;0.0000;924.0000;1720.0000
267.0000;181.0000;0.0000;920.0000;1729.0000
267.0000;181.0000;0.0000;924.0000;1738.0000
267.0000;180.0000;0.0000;932.0000;1747.0000
267.0000;179.0000;0.0000;924.0000;1756.0000
266.0000;178.0000;0.0000;929.0000;1765.0000
266.0000;177.0000;0.0000;932.0000;1774.0000
266.0000;176.0000;0.0000;926.0000;1783.0000
266.0000;176.0000;0.0000;936.0000;1792.0000
265.0000;175.0000;0.0000;932.0000;1801.0000
265.0000;174.0000;0.0000;932.0000;1810.0000
265.0000;173.0000;0.0000;937.0000;1819.0000
265.0000;172.0000;0.0000;936.0000;1828.0000
265.0000;172.0000;0.0000;938.0000;1837.0000
264.0000;171.0000;0.0000;939.0000;1846.0000
264.0000;170.0000;0.0000;933.0000;1855.0000
264.0000;169.0000;0.0000;940.0000;1864.0000
263.0000;169.0000;0.0000;944.0000;1873.0000
263.0000;168.0000;0.0000;937.0000;1882.0000
263.0000;167.0000;0.0000;941.0000;1891.0000
263.0000;166.0000;0.0000;941.0000;1900.0000
262.0000;166.0000;0.0000;941.0000;1909.0000
262.0000;165.0000;0.0000;945.0000;1918.0000
262.0000;164.0000;0.0000;942.0000;1927.0000
261.0000;163.0000;0.0000;945.0000;1936.0000
261.0000;163.0000;0.0000;947.0000;1945.0000
260.0000;162.0000;0.0000;941.0000;1954.0000
260.0000;161.0000;0.0000;947.0000;1963.0000
259.0000;161.0000;0.0000;950.0000;1972.0000
259.0000;160.0000;0.0000;943.0000;1981.0000
258.0000;159.0000;0.0000;948.0000;1990.0000
258.0000;159.0000;0.0000;948.0000;1999.0000
257.0000;158.0000;0.0000;942.0000;2008.0000
257.0000;157.0000;12.0000;950.0000;2017.0000
256.0000;157.0000;0.0000;949.0000;2026.0000
256.0000;156.0000;0.0000;951.0000;2035.0000
255.0000;156.0000;0.0000;953.0000;2044.0000
255.0000;155.0000;0.0000;944.0000;2053.0000
254.0000;155.0000;0.0000;950.0000;2062.0000
253.0000;154.0000;0.0000;957.0000;2071.0000
253.0000;154.0000;0.0000;947.0000;2080.0000
252.0000;154.0000;0.0000;953.0000;2089.0000
251.0000;153.0000;0.0000;953.0000;2098.0000
251.0000;153.0000;0.0000;948.0000;2107.0000
250.0000;153.0000;0.0000;954.0000;2116.0000
249.0000;152.0000;0.0000;950.0000;2125.0000
249.0000;152.0000;0.0000;953.0000;2134.0000
248.0000;152.0000;0.0000;954.0000;2143.0000
247.0000;151.0000;0.0000;946.0000;2152.0000
247.0000;151.0000;0.0000;950.0000;2161.0000
246.0000;151.0000;0.0000;954.0000;2170.0000
245.0000;150.0000;0.0000;947.0000;2179.0000
244.0000;150.0000;0.0000;951.0000;2188.0000
243.0000;150.0000;0.0000;952.0000;2197.0000
242.0000;150.0000;0.0000;947.0000;2206.0000
241.0000;149.0000;0.0000;953.0000;2215.0000
241.0000;149.0000;0.0000;950.0000;2224.0000
240.0000;149.0000;0.0000;947.0000;2233.0000
239.0000;149.0000;0.0000;952.0000;2242.0000
238.0000;149.0000;0.0000;948.0000;2251.0000
237.0000;148.0000;0.0000;950.0000;2260.0000
236.0000;148.0000;0.0000;953.0000;2269.0000
235.0000;148.0000;0.0000;947.0000;2278.0000
235.0000;148.0000;0.0000;949.0000;2287.0000
234.0000;148.0000;0.0000;951.0000;2296.0000
233.0000;147.0000;0.0000;947.0000;2305.0000
232.0000;147.0000;0.0000;952.0000;2314.0000
232.0000;147.0000;0.0000;950.0000;2323.0000
231.0000;147.0000;0.0000;948.0000;2332.0000
230.0000;147.0000;0.0000;951.0000;2341.0000
230.0000;147.0000;0.0000;947.0000;2350.0000
229.0000;146.0000;0.0000;950.0000;2359.0000
228.0000;146.0000;0.0000;955.0000;2369.0000
227.0000;146.0000;0.0000;945.0000;2378.0000
226.0000;146.0000;0.0000;950.0000;2387.0000
225.0000;145.0000;0.0000;953.0000;2396.0000
223.0000;145.0000;0.0000;943.0000;2405.0000
222.0000;145.0000;0.0000;951.0000;2414.0000
220.0000;144.0000;0.0000;947.0000;2423.0000
219.0000;144.0000;0.0000;947.0000;2432.0000
217.0000;144.0000;0.0000;952.0000;2441.0000
216.0000;144.0000;0.0000;949.0000;2450.0000
215.0000;144.0000;0.0000;946.0000;2459.0000
213.0000;144.0000;0.0000;957.0000;2468.0000
212.0000;144.0000;0.0000;945.0000;2477.0000
211.0000;144.0000;0.0000;951.0000;2486.0000
210.0000;144.0000;0.0000;955.0000;2495.0000
209.0000;144.0000;0.0000;947.0000;2504.0000
208.0000;144.0000;0.0000;953.0000;2513.0000
207.0000;144.0000;0.0000;950.0000;2522.0000
206.0000;144.0000;0.0000;950.0000;2531.0000
205.0000;144.0000;0.0000;953.0000;2540.0000
204.0000;144.0000;0.0000;951.0000;2549.0000
202.0000;144.0000;0.0000;951.0000;2558.0000
201.0000;144.0000;0.0000;953.0000;2567.0000
199.0000;144.0000;0.0000;947.0000;2576.0000
198.0000;144.0000;0.0000;951.0000;2585.0000
196.0000;145.0000;0.0000;955.0000;2594.0000
195.0000;145.0000;0.0000;948.0000;2603.0000
194.0000;145.0000;0.0000;951.0000;2612.0000
193.0000;146.0000;0.0000;952.0000;2621.0000
191.0000;146.0000;0.0000;950.0000;2630.0000
191.0000;146.0000;0.0000;954.0000;2639.0000
190.0000;146.0000;0.0000;952.0000;2648.0000
189.0000;146.0000;0.0000;950.0000;2657.0000
188.0000;146.0000;0.0000;954.0000;2666.0000
187.0000;147.0000;0.0000;948.0000;2675.0000
186.0000;147.0000;0.0000;951.0000;2684.0000
185.0000;147.0000;0.0000;954.0000;2693.0000
184.0000;147.0000;0.0000;947.0000;2702.0000
183.0000;148.0000;0.0000;952.0000;2711.0000
182.0000;148.0000;0.0000;953.0000;2720.0000
181.0000;148.0000;0.0000;949.0000;2729.0000
181.0000;149.0000;0.0000;953.0000;2738.0000
180.0000;149.0000;0.0000;951.0000;2747.0000
179.0000;149.0000;0.0000;950.0000;2756.0000
178.0000;150.0000;0.0000;953.0000;2765.0000
178.0000;150.0000;0.0000;948.0000;2774.0000
177.0000;150.0000;0.0000;953.0000;2783.0000
176.0000;150.0000;0.0000;953.0000;2792.0000
175.0000;151.0000;0.0000;947.0000;2801.0000
174.0000;151.0000;0.0000;950.0000;2810.0000
173.0000;152.0000;0.0000;953.0000;2819.0000
172.0000;152.0000;0.0000;950.0000;2828.0000
171.0000;152.0000;0.0000;954.0000;2837.0000
169.0000;153.0000;0.0000;950.0000;2846.0000
168.0000;153.0000;0.0000;950.0000;2855.0000
167.0000;154.0000;0.0000;953.0000;2864.0000
166.0000;154.0000;0.0000;948.0000;2873.0000
165.0000;155.0000;0.0000;951.0000;2882.0000
164.0000;155.0000;0.0000;957.0000;2891.0000
163.0000;156.0000;0.0000;947.0000;2900.0000
162.0000;156.0000;0.0000;951.0000;2909.0000
161.0000;157.0000;0.0000;952.0000;2918.0000
160.0000;157.0000;0.0000;947.0000;2927.0000
159.0000;158.0000;0.0000;953.0000;2936.0000
158.0000;158.0000;0.0000;948.0000;2945.0000
158.0000;159.0000;0.0000;947.0000;2954.0000
157.0000;159.0000;0.0000;952.0000;2963.0000
156.0000;160.0000;0.0000;947.0000;2972.0000
155.0000;161.0000;0.0000;948.0000;2981.0000
154.0000;161.0000;0.0000;952.0000;2990.0000
153.0000;162.0000;0.0000;944.0000;2999.0000
153.0000;162.0000;0.0000;951.0000;3008.0000
152.0000;163.0000;0.0000;954.0000;3017.0000
151.0000;163.0000;0.0000;949.0000;3026.0000
151.0000;164.0000;0.0000;952.0000;3035.0000
150.0000;164.0000;0.0000;950.0000;3044.0000
150.0000;165.0000;0.0000;949.0000;3053.0000
149.0000;165.0000;0.0000;950.0000;3062.0000
149.0000;166.0000;0.0000;950.0000;3071.0000
148.0000;166.0000;0.0000;950.0000;3080.0000
148.0000;167.0000;0.0000;954.0000;3089.0000
147.0000;168.0000;0.0000;943.0000;3098.0000
147.0000;168.0000;0.0000;949.0000;3107.0000
146.0000;169.0000;0.0000;954.0000;3116.0000
146.0000;170.0000;0.0000;947.0000;3125.0000
145.0000;170.0000;0.0000;950.0000;3134.0000
145.0000;171.0000;0.0000;950.0000;3143.0000
144.0000;172.0000;0.0000;949.0000;3152.0000
144.0000;173.0000;0.0000;953.0000;3161.0000
143.0000;174.0000;0.0000;950.0000;3170.0000
142.0000;175.0000;0.0000;950.0000;3179.0000
142.0000;176.0000;0.0000;953.0000;3188.0000
141.0000;177.0000;0.0000;947.0000;3197.0000
141.0000;179.0000;0.0000;953.0000;3206.0000
141.0000;180.0000;0.0000;953.0000;3215.0000
140.0000;180.0000;0.0000;947.0000;3224.0000
140.0000;181.0000;0.0000;954.0000;3233.0000
139.0000;182.0000;0.0000;950.0000;3242.0000
139.0000;183.0000;0.0000;945.0000;3251.0000
139.0000;184.0000;0.0000;952.0000;3260.0000
138.0000;185.0000;0.0000;951.0000;3269.0000
138.0000;186.0000;0.0000;950.0000;3278.0000
137.0000;187.0000;0.0000;951.0000;3287.0000
137.0000;188.0000;0.0000;949.0000;3296.0000
137.0000;189.0000;0.0000;951.0000;3305.0000
137.0000;191.0000;0.0000;953.0000;3314.0000
137.0000;192.0000;0.0000;946.0000;3323.0000
137.0000;193.0000;0.0000;950.0000;3332.0000
136.0000;194.0000;0.0000;952.0000;3341.0000
136.0000;195.0000;0.0000;947.0000;3350.0000
136.0000;197.0000;0.0000;953.0000;3359.0000
136.0000;198.0000;0.0000;948.0000;3368.0000
136.0000;199.0000;0.0000;947.0000;3377.0000
136.0000;201.0000;0.0000;951.0000;3386.0000
135.0000;202.0000;0.0000;946.0000;3395.0000
135.0000;204.0000;0.0000;950.0000;3404.0000
135.0000;205.0000;0.0000;952.0000;3413.0000
135.0000;206.0000;0.0000;944.0000;3422.0000
135.0000;208.0000;12.0000;947.0000;3431.0000
135.0000;209.0000;0.0000;948.0000;3440.0000
135.0000;210.0000;0.0000;932.0000;3449.0000
135.0000;211.0000;0.0000;935.0000;3458.0000
135.0000;212.0000;0.0000;931.0000;3467.0000
135.0000;213.0000;0.0000;932.0000;3476.0000
135.0000;215.0000;0.0000;933.0000;3485.0000
135.0000;216.0000;0.0000;930.0000;3494.0000
135.0000;217.0000;0.0000;932.0000;3503.0000
136.0000;218.0000;0.0000;938.0000;3512.0000
136.0000;219.0000;0.0000;928.0000;3521.0000
136.0000;221.0000;0.0000;934.0000;3530.0000
136.0000;222.0000;0.0000;937.0000;3539.0000
137.0000;223.0000;0.0000;932.0000;3548.0000
137.0000;225.0000;0.0000;935.0000;3557.0000
138.0000;226.0000;0.0000;934.0000;3566.0000
138.0000;228.0000;0.0000;931.0000;3575.0000
138.0000;229.0000;0.0000;936.0000;3584.0000
139.0000;231.0000;0.0000;938.0000;3593.0000
139.0000;232.0000;0.0000;935.0000;3602.0000
140.0000;233.0000;0.0000;940.0000;3611.0000
140.0000;235.0000;0.0000;931.0000;3620.0000
141.0000;236.0000;0.0000;936.0000;3629.0000
141.0000;238.0000;0.0000;940.0000;3638.0000
142.0000;239.0000;0.0000;932.0000;3647.0000
143.0000;240.0000;0.0000;938.0000;3657.0000
143.0000;242.0000;0.0000;936.0000;3666.0000
144.0000;243.0000;0.0000;935.0000;3675.0000
144.0000;244.0000;0.0000;938.0000;3684.0000
145.0000;246.0000;0.0000;937.0000;3693.0000
145.0000;247.0000;0.0000;938.0000;3702.0000
145.0000;248.0000;0.0000;941.0000;3711.0000
146.0000;249.0000;0.0000;935.0000;3720.0000
146.0000;250.0000;0.0000;939.0000;3729.0000
147.0000;251.0000;0.0000;941.0000;3738.0000
147.0000;252.0000;0.0000;935.0000;3747.0000
148.0000;253.0000;0.0000;941.0000;3756.0000
148.0000;254.0000;0.0000;940.0000;3765.0000
149.0000;255.0000;0.0000;938.0000;3774.0000
149.0000;256.0000;0.0000;944.0000;3783.0000
150.0000;257.0000;0.0000;938.0000;3792.0000
150.0000;258.0000;0.0000;939.0000;3801.0000
151.0000;259.0000;0.0000;941.0000;3810.0000
152.0000;260.0000;0.0000;936.0000;3819.0000
